year,countyFIPS,stateFIPS,amount
2013,31117.0,31.0,1847
2013,31119.0,31.0,60290
2013,31121.0,31.0,11644
2013,31123.0,31.0,12728
2013,31125.0,31.0,10236
2013,31127.0,31.0,18859
2013,31129.0,31.0,6129
2013,31131.0,31.0,28653
2013,31133.0,31.0,7068
2013,31135.0,31.0,6322
2013,31137.0,31.0,22945
2013,31139.0,31.0,15487
2013,31141.0,31.0,57490
2013,31143.0,31.0,17416
2013,31145.0,31.0,19608
2013,31147.0,31.0,16944
2013,31149.0,31.0,3328
2013,31151.0,31.0,33086
2013,31153.0,31.0,247535
2013,31155.0,31.0,30823
2013,31157.0,31.0,74582
2013,31159.0,31.0,36895
2013,31161.0,31.0,11580
2013,31163.0,31.0,6469
2013,31165.0,31.0,2587
2013,31167.0,31.0,5375
2013,31169.0,31.0,13580
2013,31171.0,31.0,1959
2013,31173.0,31.0,29100
2013,31175.0,31.0,8987
2013,31177.0,31.0,35423
2013,31179.0,31.0,18275
2013,31181.0,31.0,7969
2013,31183.0,31.0,2220
2013,31185.0,31.0,22401
2013,40001.0,40.0,41845
2013,40003.0,40.0,8458
2013,40005.0,40.0,20963
2013,40007.0,40.0,11914
2013,40009.0,40.0,30405
2013,40011.0,40.0,18245
2013,40013.0,40.0,59498
2013,40015.0,40.0,50459
2013,40017.0,40.0,166103
2013,40019.0,40.0,73574
2013,40021.0,40.0,62510
2013,40023.0,40.0,21338
2013,40025.0,40.0,5284
2013,40027.0,40.0,310876
2013,40029.0,40.0,12726
2013,40031.0,40.0,165849
2013,40033.0,40.0,9536
2013,40035.0,40.0,23877
2013,40037.0,40.0,96855
2013,40039.0,40.0,43287
2013,40041.0,40.0,53450
2013,40043.0,40.0,11534
2013,40045.0,40.0,10609
2013,40047.0,40.0,82972
2013,40049.0,40.0,43038
2013,40051.0,40.0,66267
2013,40053.0,40.0,8884
2013,40055.0,40.0,7948
2013,40057.0,40.0,4795
2013,40059.0,40.0,6926
2013,40061.0,40.0,19807
2013,40063.0,40.0,21364
2013,40065.0,40.0,38847
2013,40067.0,40.0,11166
2013,40069.0,40.0,16274
2013,40071.0,40.0,67415
2013,40073.0,40.0,28401
2013,40075.0,40.0,14487
2013,40077.0,40.0,13429
2013,40079.0,40.0,78365
2013,40081.0,40.0,41811
2013,40083.0,40.0,34849
2013,40085.0,40.0,13063
2013,40087.0,40.0,50231
